epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2842.23,0.47848,0.30486,1.44503,0.99922,0.99888,0.995,0.94385,0.3378,0.20154,1.30947,0.0007888,0.0007888,0.0007888
66,2886.31,0.4802,0.30065,1.44466,0.99895,0.99891,0.995,0.94108,0.3413,0.20383,1.31473,0.0007855,0.0007855,0.0007855
67,2930.21,0.48265,0.30239,1.44894,0.99915,0.99925,0.995,0.94298,0.33448,0.19927,1.31035,0.0007822,0.0007822,0.0007822
68,2974.42,0.48036,0.30028,1.44376,0.99913,0.99912,0.995,0.9411,0.33954,0.20033,1.31067,0.0007789,0.0007789,0.0007789
69,3018.08,0.47489,0.30225,1.44621,0.99925,0.99909,0.995,0.94073,0.34265,0.20288,1.31371,0.0007756,0.0007756,0.0007756
70,3061.03,0.47202,0.29999,1.44233,0.99918,0.99886,0.995,0.94336,0.33452,0.20138,1.30832,0.0007723,0.0007723,0.0007723
71,3105.13,0.47388,0.30068,1.44643,0.99913,0.99939,0.995,0.94309,0.33588,0.19909,1.3081,0.000769,0.000769,0.000769
72,3149.12,0.47471,0.30071,1.44405,0.99896,0.99887,0.995,0.94354,0.33164,0.19625,1.30625,0.0007657,0.0007657,0.0007657
73,3194.72,0.47524,0.29975,1.44367,0.99907,0.99909,0.995,0.94298,0.33142,0.19675,1.30687,0.0007624,0.0007624,0.0007624
74,3238.45,0.4789,0.29964,1.44548,0.99945,0.9989,0.995,0.9437,0.33041,0.1974,1.30803,0.0007591,0.0007591,0.0007591
75,3282.81,0.46609,0.29621,1.44051,0.99939,0.99922,0.995,0.94432,0.33058,0.19523,1.30543,0.0007558,0.0007558,0.0007558
76,3327.52,0.46246,0.29538,1.43669,0.99915,0.9991,0.995,0.9444,0.32718,0.19267,1.30389,0.0007525,0.0007525,0.0007525
77,3372.26,0.46987,0.29258,1.43833,0.99928,0.99906,0.995,0.94445,0.32896,0.19342,1.30534,0.0007492,0.0007492,0.0007492
78,3415.88,0.46705,0.29207,1.44029,0.99908,0.99914,0.995,0.94498,0.32665,0.19175,1.30515,0.0007459,0.0007459,0.0007459
79,3459,0.46146,0.29306,1.43388,0.99919,0.99884,0.99499,0.94605,0.32294,0.19064,1.30264,0.0007426,0.0007426,0.0007426
80,3502.52,0.45825,0.2911,1.43525,0.99933,0.99882,0.995,0.94551,0.32167,0.18951,1.30175,0.0007393,0.0007393,0.0007393
81,3545.82,0.46353,0.29143,1.43577,0.99921,0.99878,0.995,0.94668,0.3189,0.18938,1.30125,0.000736,0.000736,0.000736
82,3591.33,0.46142,0.29236,1.43496,0.99951,0.99893,0.995,0.94771,0.31648,0.18911,1.30174,0.0007327,0.0007327,0.0007327
83,3636.75,0.45699,0.29066,1.43566,0.99939,0.99937,0.995,0.94873,0.31568,0.18865,1.30151,0.0007294,0.0007294,0.0007294
84,3681.75,0.45821,0.28704,1.4354,0.99933,0.99942,0.995,0.94848,0.31719,0.18808,1.30147,0.0007261,0.0007261,0.0007261
85,3725.22,0.45685,0.28931,1.43454,0.99942,0.99905,0.995,0.94818,0.32062,0.18933,1.30244,0.0007228,0.0007228,0.0007228
86,3771.91,0.45246,0.28747,1.43241,0.9994,0.99918,0.995,0.94838,0.31798,0.18787,1.30167,0.0007195,0.0007195,0.0007195
87,3816.89,0.45332,0.28665,1.43094,0.99931,0.99909,0.995,0.94896,0.31555,0.18569,1.30069,0.0007162,0.0007162,0.0007162
88,3860.67,0.45589,0.29053,1.43379,0.99908,0.99912,0.995,0.949,0.31562,0.18628,1.30074,0.0007129,0.0007129,0.0007129
89,3904.6,0.45157,0.28624,1.43172,0.99903,0.99914,0.995,0.95,0.31303,0.18647,1.30039,0.0007096,0.0007096,0.0007096
90,3948.43,0.45124,0.28354,1.4281,0.99883,0.99955,0.995,0.94954,0.31203,0.18548,1.30025,0.0007063,0.0007063,0.0007063
91,3993.57,0.45607,0.2869,1.43331,0.99913,0.99941,0.995,0.94876,0.31198,0.18478,1.29993,0.000703,0.000703,0.000703
92,4036.7,0.45318,0.2856,1.43419,0.99934,0.99934,0.995,0.94943,0.31143,0.18429,1.29989,0.0006997,0.0006997,0.0006997
93,4079.68,0.45109,0.28179,1.42823,0.99941,0.99927,0.995,0.94994,0.31096,0.18272,1.29945,0.0006964,0.0006964,0.0006964
94,4122.44,0.44461,0.28342,1.42423,0.99933,0.99931,0.995,0.94925,0.31011,0.18193,1.29917,0.0006931,0.0006931,0.0006931
95,4165.14,0.44524,0.28286,1.42983,0.99938,0.99923,0.995,0.94954,0.30945,0.18139,1.29869,0.0006898,0.0006898,0.0006898
96,4207.87,0.44966,0.28127,1.42929,0.99941,0.99902,0.995,0.95006,inf,0.18196,1.29878,0.0006865,0.0006865,0.0006865
97,4250.75,0.44228,0.27908,1.42644,0.99937,0.99924,0.995,0.94993,0.30825,0.18156,1.29866,0.0006832,0.0006832,0.0006832
98,4294.31,0.44488,0.28085,1.42764,0.99938,0.99925,0.995,0.95024,0.30837,0.18188,1.29887,0.0006799,0.0006799,0.0006799
99,4338.48,0.44243,0.28063,1.42512,0.99925,0.99912,0.995,0.95013,0.30813,0.18283,1.29897,0.0006766,0.0006766,0.0006766
100,4381.58,0.44112,0.28077,1.42787,0.99931,0.99911,0.995,0.94918,0.31002,0.18398,1.30041,0.0006733,0.0006733,0.0006733
101,4425.99,0.44417,0.28218,1.42744,0.99929,0.99906,0.995,0.9496,0.31086,0.18425,1.30048,0.00067,0.00067,0.00067
102,4470.21,0.44183,0.27908,1.42785,0.9991,0.99931,0.995,0.94946,0.31066,0.18395,1.30001,0.0006667,0.0006667,0.0006667
103,4514.27,0.43674,0.27677,1.42593,0.99924,0.99931,0.995,0.95009,0.30998,0.18329,1.29991,0.0006634,0.0006634,0.0006634
104,4559.46,0.43788,0.27494,1.42577,0.99937,0.99921,0.995,0.95032,0.31033,0.18254,1.29988,0.0006601,0.0006601,0.0006601
105,4603.24,0.44096,0.27876,1.42386,0.99939,0.9992,0.995,0.95028,0.30874,0.18111,1.29889,0.0006568,0.0006568,0.0006568
106,4648.19,0.43602,0.27521,1.42263,0.99943,0.99917,0.995,0.95144,0.3068,0.18095,1.29842,0.0006535,0.0006535,0.0006535
107,4692.46,0.43349,0.27524,1.42319,0.99933,0.99926,0.995,0.95158,0.30533,0.17987,1.29813,0.0006502,0.0006502,0.0006502
108,4736.69,0.43425,0.27427,1.42085,0.99929,0.99929,0.995,0.95197,0.30475,0.17958,1.29834,0.0006469,0.0006469,0.0006469
109,4780.23,0.43301,0.27634,1.42512,0.99939,0.99923,0.995,0.95184,0.30371,0.17845,1.29778,0.0006436,0.0006436,0.0006436
110,4823.46,0.43454,0.2738,1.42514,0.99953,0.99912,0.995,0.95188,0.30387,0.17762,1.29725,0.0006403,0.0006403,0.0006403
111,4866.69,0.43173,0.27345,1.42386,0.99951,0.99912,0.995,0.95174,0.30367,0.17687,1.29705,0.000637,0.000637,0.000637
112,4910.08,0.43489,0.27361,1.42013,0.99946,0.99918,0.995,0.95089,0.30486,0.17736,1.29737,0.0006337,0.0006337,0.0006337
113,4953.44,0.42919,0.27096,1.41877,0.99944,0.99925,0.995,0.95079,0.30399,0.17761,1.29719,0.0006304,0.0006304,0.0006304
114,4996.66,0.42606,0.26857,1.41568,0.99941,0.99929,0.995,0.95105,0.3036,0.17684,1.29684,0.0006271,0.0006271,0.0006271
115,5040.3,0.42645,0.27222,1.41951,0.99939,0.99929,0.995,0.95067,0.30448,0.17737,1.29717,0.0006238,0.0006238,0.0006238
116,5083.63,0.42326,0.26796,1.4184,0.99939,0.99929,0.995,0.95095,0.30353,0.17728,1.29708,0.0006205,0.0006205,0.0006205
117,5126.82,0.42447,0.26968,1.41795,0.99938,0.99927,0.995,0.95143,0.3024,0.17651,1.2967,0.0006172,0.0006172,0.0006172
118,5170.14,0.42311,0.26758,1.4152,0.99939,0.99922,0.995,0.95178,0.3007,0.17549,1.29589,0.0006139,0.0006139,0.0006139
119,5213.66,0.42617,0.27012,1.41932,0.99938,0.9992,0.995,0.95223,0.30018,0.17492,1.29572,0.0006106,0.0006106,0.0006106
120,5256.86,0.42593,0.2704,1.41742,0.99936,0.99924,0.995,0.95225,0.30004,0.17448,1.29552,0.0006073,0.0006073,0.0006073
121,5300.03,0.41972,0.26779,1.41747,0.99936,0.9993,0.995,0.95239,0.29999,0.17466,1.29559,0.000604,0.000604,0.000604
122,5343.47,0.42184,0.26643,1.4142,0.99936,0.99933,0.995,0.95246,0.29942,0.17448,1.29544,0.0006007,0.0006007,0.0006007
123,5386.84,0.42045,0.26592,1.41635,0.99939,0.99944,0.995,0.95266,0.29906,0.1747,1.29561,0.0005974,0.0005974,0.0005974
124,5430.44,0.42264,0.26671,1.41543,0.99942,0.99941,0.995,0.95241,0.29901,0.17481,1.29577,0.0005941,0.0005941,0.0005941
125,5473.74,0.41975,0.2668,1.41503,0.9994,0.99938,0.995,0.95224,0.29891,0.175,1.29601,0.0005908,0.0005908,0.0005908
126,5516.92,0.41774,0.26511,1.41367,0.9994,0.99944,0.995,0.95207,0.29926,0.17497,1.296,0.0005875,0.0005875,0.0005875
127,5560.41,0.42006,0.26765,1.41551,0.9994,0.99941,0.995,0.95201,0.29884,0.17397,1.29523,0.0005842,0.0005842,0.0005842
128,5603.6,0.41433,0.26381,1.4143,0.99941,0.99944,0.995,0.95239,0.29823,0.17348,1.29503,0.0005809,0.0005809,0.0005809
129,5646.97,0.41591,0.26221,1.4115,0.99939,0.99946,0.995,0.95243,0.2981,0.17317,1.295,0.0005776,0.0005776,0.0005776
130,5690.24,0.41306,0.26165,1.41337,0.99938,0.99938,0.995,0.95251,0.29785,0.17333,1.29511,0.0005743,0.0005743,0.0005743
131,5733.56,0.41572,0.26342,1.41336,0.99939,0.99937,0.995,0.9529,0.2979,0.17358,1.29562,0.000571,0.000571,0.000571
132,5776.86,0.41327,0.26073,1.41118,0.99941,0.99936,0.995,0.95273,0.2979,0.17328,1.29542,0.0005677,0.0005677,0.0005677
133,5820.15,0.41388,0.26404,1.41503,0.99944,0.99936,0.995,0.95291,0.29715,0.17289,1.29515,0.0005644,0.0005644,0.0005644
134,5863.64,0.41411,0.2626,1.41194,0.99947,0.99938,0.995,0.95328,0.29644,0.17317,1.29534,0.0005611,0.0005611,0.0005611
135,5906.9,0.41582,0.26337,1.41527,0.99948,0.99939,0.995,0.95356,0.29618,0.17323,1.29539,0.0005578,0.0005578,0.0005578
136,5950.18,0.41197,0.26182,1.41276,0.99948,0.99939,0.995,0.95391,0.29591,0.17264,1.29496,0.0005545,0.0005545,0.0005545
137,5993.46,0.40881,0.26028,1.41173,0.9995,0.9994,0.995,0.95376,0.29564,0.17244,1.29479,0.0005512,0.0005512,0.0005512
138,6036.8,0.4125,0.2629,1.41214,0.99951,0.99939,0.995,0.95406,0.29493,0.17223,1.29436,0.0005479,0.0005479,0.0005479
139,6080.54,0.41116,0.25897,1.41182,0.99953,0.99939,0.995,0.95401,0.29475,0.172,1.29414,0.0005446,0.0005446,0.0005446
140,6123.9,0.4079,0.26062,1.41296,0.99953,0.99938,0.995,0.95395,0.29448,0.17182,1.29406,0.0005413,0.0005413,0.0005413
141,6166.96,0.40945,0.25972,1.41323,0.99952,0.99938,0.995,0.95381,0.2942,0.17144,1.29385,0.000538,0.000538,0.000538
142,6209.99,0.40529,0.25899,1.40901,0.99952,0.99937,0.995,0.95398,0.29423,0.17143,1.29378,0.0005347,0.0005347,0.0005347
143,6253.02,0.40694,0.25892,1.41024,0.99953,0.99937,0.995,0.95424,0.29378,0.17109,1.29355,0.0005314,0.0005314,0.0005314
144,6296.41,0.40547,0.26,1.41012,0.99954,0.99937,0.995,0.95452,0.29349,0.17093,1.29338,0.0005281,0.0005281,0.0005281
145,6339.86,0.40441,0.25806,1.41057,0.99955,0.99937,0.995,0.95464,0.29312,0.17075,1.29328,0.0005248,0.0005248,0.0005248
146,6383.21,0.4044,0.25785,1.40969,0.99955,0.99938,0.995,0.95448,0.29283,0.17061,1.29322,0.0005215,0.0005215,0.0005215
147,6426.42,0.4077,0.25857,1.41345,0.99955,0.99938,0.995,0.95468,0.29238,0.17044,1.29316,0.0005182,0.0005182,0.0005182
148,6469.84,0.404,0.25769,1.41013,0.99955,0.99938,0.995,0.95486,0.29204,0.17033,1.29311,0.0005149,0.0005149,0.0005149
149,6513.25,0.40528,0.25616,1.41085,0.99955,0.99938,0.995,0.95484,0.2917,0.17023,1.29303,0.0005116,0.0005116,0.0005116
150,6556.39,0.40282,0.25646,1.40734,0.99955,0.99937,0.995,0.95487,0.29143,0.16993,1.29284,0.0005083,0.0005083,0.0005083
151,6599.84,0.40197,0.2555,1.40806,0.99955,0.99937,0.995,0.95487,0.29124,0.16979,1.29279,0.000505,0.000505,0.000505
152,6643.14,0.40384,0.2559,1.40942,0.99954,0.99937,0.995,0.95478,0.29097,0.1697,1.29271,0.0005017,0.0005017,0.0005017
153,6686.46,0.39902,0.25369,1.40591,0.99954,0.99937,0.995,0.95482,0.29073,0.16955,1.29253,0.0004984,0.0004984,0.0004984
154,6729.89,0.40033,0.25466,1.40691,0.99955,0.99938,0.995,0.9549,0.29075,0.16965,1.29248,0.0004951,0.0004951,0.0004951
155,6773.23,0.40168,0.25559,1.40764,0.99955,0.99939,0.995,0.95499,0.29064,0.16946,1.29246,0.0004918,0.0004918,0.0004918
156,6816.72,0.39702,0.25364,1.40564,0.99955,0.9994,0.995,0.95495,0.29055,0.16941,1.29241,0.0004885,0.0004885,0.0004885
157,6859.85,0.4019,0.25329,1.40745,0.99955,0.9994,0.995,0.95504,0.29026,0.16932,1.2923,0.0004852,0.0004852,0.0004852
158,6902.96,0.40034,0.2541,1.40927,0.99958,0.99941,0.995,0.95526,0.29016,0.16902,1.29229,0.0004819,0.0004819,0.0004819
159,6946.23,0.39587,0.25126,1.40581,0.99957,0.99941,0.995,0.9553,0.28998,0.16907,1.29226,0.0004786,0.0004786,0.0004786
160,6989.73,0.39718,0.25291,1.40802,0.99958,0.99941,0.995,0.95533,0.28995,0.16899,1.29227,0.0004753,0.0004753,0.0004753
161,7033.01,0.39347,0.25072,1.40538,0.99958,0.99941,0.995,0.95513,0.28986,0.16869,1.29215,0.000472,0.000472,0.000472
162,7076.3,0.3977,0.25263,1.40702,0.99958,0.99942,0.995,0.9553,0.28961,0.1687,1.29205,0.0004687,0.0004687,0.0004687
163,7119.6,0.39569,0.2501,1.40501,0.99956,0.99942,0.995,0.95544,0.28947,0.16857,1.29198,0.0004654,0.0004654,0.0004654
164,7162.99,0.39256,0.25041,1.401,0.99956,0.99942,0.995,0.95565,0.28939,0.16824,1.29195,0.0004621,0.0004621,0.0004621
165,7206.4,0.39514,0.25021,1.40397,0.99957,0.99942,0.995,0.9557,0.28933,0.1681,1.29188,0.0004588,0.0004588,0.0004588
166,7250.32,0.39256,0.25013,1.40349,0.99957,0.99942,0.995,0.9556,0.28913,0.16805,1.29182,0.0004555,0.0004555,0.0004555
167,7293.79,0.39038,0.24819,1.4025,0.99957,0.99942,0.995,0.95578,0.28888,0.1677,1.29173,0.0004522,0.0004522,0.0004522
168,7337.08,0.39017,0.24828,1.40214,0.99957,0.99943,0.995,0.95579,0.28855,0.16763,1.29164,0.0004489,0.0004489,0.0004489
169,7380.51,0.39212,0.24846,1.40505,0.9996,0.99943,0.995,0.95602,0.28821,0.1675,1.29148,0.0004456,0.0004456,0.0004456
170,7424.16,0.39015,0.24843,1.40402,0.99959,0.99943,0.995,0.95628,0.28793,0.16743,1.29143,0.0004423,0.0004423,0.0004423
171,7467.57,0.38964,0.24681,1.40134,0.99959,0.99943,0.995,0.9561,0.28758,0.16721,1.29128,0.000439,0.000439,0.000439
172,7511.04,0.39009,0.24877,1.40208,0.99959,0.99944,0.995,0.95623,0.28746,0.16736,1.29128,0.0004357,0.0004357,0.0004357
173,7554.36,0.38871,0.24736,1.39981,0.99959,0.99944,0.995,0.95629,0.28733,0.1673,1.29121,0.0004324,0.0004324,0.0004324
174,7597.76,0.3869,0.24712,1.40155,0.99959,0.99944,0.995,0.95613,0.2872,0.16724,1.29112,0.0004291,0.0004291,0.0004291
175,7641.7,0.38935,0.24714,1.40384,0.9996,0.99944,0.995,0.95615,0.28695,0.16715,1.29099,0.0004258,0.0004258,0.0004258
176,7685.01,0.38805,0.24641,1.39982,0.99959,0.99944,0.995,0.95618,0.28681,0.16687,1.29089,0.0004225,0.0004225,0.0004225
177,7728.23,0.38709,0.24552,1.40015,0.99959,0.99944,0.995,0.9562,0.28643,0.16672,1.29077,0.0004192,0.0004192,0.0004192
178,7771.5,0.38302,0.24314,1.40014,0.99959,0.99944,0.995,0.95617,0.28628,0.16664,1.2907,0.0004159,0.0004159,0.0004159
179,7814.78,0.38417,0.24462,1.4006,0.99959,0.99944,0.995,0.95648,0.28613,0.16657,1.29062,0.0004126,0.0004126,0.0004126
180,7858.3,0.38488,0.24717,1.40041,0.99959,0.99943,0.995,0.95657,0.28587,0.16658,1.29052,0.0004093,0.0004093,0.0004093
181,7901.77,0.38737,0.24604,1.40053,0.99959,0.99943,0.995,0.95651,0.28574,0.16649,1.29047,0.000406,0.000406,0.000406
182,7945.15,0.38067,0.24323,1.39677,0.99959,0.99944,0.995,0.95657,0.28554,0.1664,1.29044,0.0004027,0.0004027,0.0004027
183,7988.5,0.38483,0.24454,1.39906,0.99959,0.99944,0.995,0.95648,0.28528,0.16617,1.29035,0.0003994,0.0003994,0.0003994
184,8031.89,0.38505,0.2432,1.39979,0.99959,0.99944,0.995,0.95658,0.2851,0.16613,1.29023,0.0003961,0.0003961,0.0003961
185,8075.18,0.38086,0.24134,1.39787,0.99958,0.99944,0.995,0.95651,0.28496,0.16608,1.29026,0.0003928,0.0003928,0.0003928
186,8118.71,0.37953,0.24149,1.39705,0.99958,0.99944,0.995,0.95669,0.28486,0.16574,1.29031,0.0003895,0.0003895,0.0003895
