epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,2506.82,0.30136,0.29502,0.9195,0.99902,0.99921,0.995,0.9506,0.21323,0.18402,0.84045,0.00703,0.00703,0.00703
32,2587.18,0.2969,0.28924,0.91839,0.99893,0.99933,0.995,0.94523,0.22063,0.187,0.84433,0.006931,0.006931,0.006931
33,2667.49,0.29695,0.2909,0.91878,0.99878,0.99952,0.995,0.95335,0.20429,0.17839,0.83951,0.006832,0.006832,0.006832
34,2748.17,0.29735,0.2893,0.91929,0.99954,0.99903,0.995,0.9523,0.20674,0.18579,0.83998,0.006733,0.006733,0.006733
35,2828.54,0.29223,0.28455,0.91642,0.99894,0.99908,0.995,0.95167,0.20735,0.18153,0.83973,0.006634,0.006634,0.006634
36,2908.96,0.29064,0.28097,0.91462,0.99941,0.99908,0.995,0.95348,0.20223,0.17516,0.83846,0.006535,0.006535,0.006535
37,2990.18,0.28642,0.2759,0.91251,0.99911,0.99918,0.995,0.9543,0.20498,0.1751,0.83726,0.006436,0.006436,0.006436
38,3070.82,0.28642,0.27761,0.91223,0.9986,0.9993,0.995,0.95472,0.20331,0.17566,0.83839,0.006337,0.006337,0.006337
39,3151.2,0.28484,0.27516,0.91275,0.99893,0.99945,0.995,0.95724,0.19622,0.16886,0.83607,0.006238,0.006238,0.006238
40,3232.05,0.2793,0.27044,0.90963,0.99929,0.99922,0.995,0.95259,0.2036,0.17146,0.83719,0.006139,0.006139,0.006139
41,3313.26,0.28359,0.27211,0.91261,0.99904,0.99939,0.995,0.95475,0.19703,0.16644,0.83427,0.00604,0.00604,0.00604
42,3393.58,0.27732,0.26634,0.90842,0.99837,0.99943,0.995,0.9558,0.19817,0.16482,0.8345,0.005941,0.005941,0.005941
43,3474.26,0.27818,0.26779,0.90821,0.99908,0.99928,0.995,0.95528,0.19949,0.16542,0.83443,0.005842,0.005842,0.005842
44,3554.46,0.27547,0.26355,0.90545,0.99903,0.99926,0.995,0.95729,0.1937,0.16423,0.83262,0.005743,0.005743,0.005743
45,3635.84,0.27591,0.26384,0.90847,0.99909,0.99892,0.995,0.95363,0.20112,0.16652,0.83678,0.005644,0.005644,0.005644
46,3716.44,0.2696,0.258,0.90392,0.99896,0.99903,0.99499,0.95852,0.19025,0.15939,0.83054,0.005545,0.005545,0.005545
47,3797,0.26885,0.25706,0.90282,0.99877,0.99944,0.99499,0.95829,0.19134,0.15768,0.83135,0.005446,0.005446,0.005446
48,3877.28,0.26682,0.25534,0.90311,0.99924,0.99932,0.995,0.95879,0.18974,0.15805,0.83195,0.005347,0.005347,0.005347
49,3957.71,0.26826,0.25532,0.90382,0.99897,0.99952,0.99499,0.95764,0.19316,0.16297,0.8323,0.005248,0.005248,0.005248
50,4038.23,0.26506,0.25197,0.9021,0.99912,0.99918,0.99499,0.95949,0.18747,0.15439,0.82944,0.005149,0.005149,0.005149
51,4119.19,0.26304,0.24924,0.90086,0.99911,0.99952,0.995,0.95961,0.18533,0.15371,0.82898,0.00505,0.00505,0.00505
52,4200.55,0.26132,0.2492,0.90089,0.99897,0.99948,0.995,0.9595,0.18708,0.15449,0.82971,0.004951,0.004951,0.004951
53,4280.92,0.26199,0.25065,0.89963,0.99867,0.99944,0.995,0.95871,0.18816,0.15522,0.83003,0.004852,0.004852,0.004852
54,4362.28,0.25872,0.24689,0.89865,0.9992,0.99957,0.995,0.96119,0.18498,0.15337,0.82927,0.004753,0.004753,0.004753
55,4442.55,0.25728,0.24463,0.89914,0.99924,0.99927,0.995,0.96116,0.18284,0.1514,0.82781,0.004654,0.004654,0.004654
56,4522.77,0.25702,0.24449,0.89816,0.99914,0.99932,0.995,0.9613,0.18164,0.15258,0.82738,0.004555,0.004555,0.004555
57,4605.24,0.25514,0.244,0.8967,0.99919,0.99944,0.995,0.96157,0.18143,0.15015,0.82782,0.004456,0.004456,0.004456
58,4685.65,0.25228,0.2394,0.8963,0.99937,0.9994,0.995,0.96185,0.1807,0.14862,0.82744,0.004357,0.004357,0.004357
59,4766.15,0.25473,0.24069,0.89712,0.99905,0.99957,0.995,0.95949,0.1839,0.15022,0.82805,0.004258,0.004258,0.004258
60,4846.84,0.25192,0.23792,0.89605,0.99931,0.9992,0.995,0.96193,0.18237,0.1479,0.82723,0.004159,0.004159,0.004159
61,4928.52,0.24988,0.2355,0.89438,0.99937,0.99947,0.995,0.96218,0.18047,0.1469,0.82643,0.00406,0.00406,0.00406
62,5009.04,0.24948,0.23529,0.89493,0.99949,0.99923,0.995,0.96167,0.18066,0.1466,0.82679,0.003961,0.003961,0.003961
63,5089.64,0.24864,0.23318,0.89335,0.9995,0.99931,0.995,0.96194,0.17968,0.1448,0.82673,0.003862,0.003862,0.003862
64,5170.75,0.24804,0.23182,0.89459,0.99935,0.99954,0.995,0.96199,0.18017,0.14505,0.82648,0.003763,0.003763,0.003763
65,5251.97,0.24458,0.22939,0.8914,0.99953,0.99956,0.995,0.96255,0.17594,0.143,0.82532,0.003664,0.003664,0.003664
66,5332.74,0.24566,0.22956,0.89112,0.99945,0.99925,0.995,0.96262,0.17672,0.14209,0.82573,0.003565,0.003565,0.003565
67,5413.14,0.24094,0.22598,0.89099,0.99934,0.9995,0.995,0.96335,0.17526,0.14107,0.82542,0.003466,0.003466,0.003466
68,5493.56,0.24485,0.22919,0.89249,0.99937,0.99929,0.995,0.96234,0.17548,0.14097,0.82533,0.003367,0.003367,0.003367
69,5573.69,0.23983,0.22391,0.8893,0.99938,0.99965,0.995,0.96335,0.17359,0.1396,0.82498,0.003268,0.003268,0.003268
70,5654.1,0.23963,0.22348,0.88931,0.99957,0.99965,0.995,0.96431,0.17143,0.1386,0.82404,0.003169,0.003169,0.003169
71,5734.99,0.24015,0.22444,0.89183,0.99947,0.99956,0.995,0.96223,0.17681,0.14077,0.8257,0.00307,0.00307,0.00307
72,5816.55,0.23756,0.22191,0.88995,0.9993,0.99956,0.995,0.96302,0.17277,0.13858,0.82448,0.002971,0.002971,0.002971
73,5896.9,0.2373,0.22099,0.88976,0.99926,0.99959,0.995,0.96272,0.17437,0.13927,0.82478,0.002872,0.002872,0.002872
74,5977.5,0.23574,0.2185,0.88919,0.99937,0.99948,0.995,0.96389,0.17185,0.13701,0.82407,0.002773,0.002773,0.002773
75,6058.31,0.23328,0.21544,0.88598,0.99936,0.99952,0.995,0.96499,0.17075,0.13566,0.82362,0.002674,0.002674,0.002674
76,6138.86,0.23095,0.21475,0.88532,0.99926,0.99957,0.995,0.96492,0.17034,0.13611,0.82346,0.002575,0.002575,0.002575
77,6219.08,0.23078,0.21352,0.88506,0.99928,0.99955,0.995,0.96467,0.17082,0.13658,0.82343,0.002476,0.002476,0.002476
78,6299.39,0.23303,0.21511,0.88706,0.99945,0.99944,0.995,0.96403,0.17062,0.13655,0.82372,0.002377,0.002377,0.002377
79,6379.62,0.22921,0.21179,0.88569,0.99935,0.99945,0.995,0.9648,0.16946,0.13513,0.8232,0.002278,0.002278,0.002278
80,6459.89,0.22778,0.21079,0.8855,0.99942,0.99947,0.995,0.96509,0.1694,0.13449,0.82288,0.002179,0.002179,0.002179
81,6541.16,0.2267,0.20865,0.88427,0.99935,0.99956,0.995,0.96572,0.16741,0.13322,0.82235,0.00208,0.00208,0.00208
82,6621.49,0.22695,0.20851,0.88423,0.99942,0.99954,0.995,0.96547,0.16746,0.13301,0.82238,0.001981,0.001981,0.001981
83,6701.75,0.22404,0.20554,0.8807,0.99939,0.99952,0.995,0.96504,0.16734,0.13277,0.82217,0.001882,0.001882,0.001882
84,6782.05,0.22282,0.20428,0.8816,0.99948,0.99952,0.995,0.96508,0.16675,0.13195,0.82207,0.001783,0.001783,0.001783
85,6862.35,0.22202,0.20332,0.88155,0.99952,0.99952,0.995,0.96549,0.16674,0.13152,0.82195,0.001684,0.001684,0.001684
86,6942.88,0.22233,0.20355,0.88126,0.99947,0.99957,0.995,0.9655,0.16668,0.132,0.82205,0.001585,0.001585,0.001585
87,7023.51,0.21943,0.20089,0.87985,0.99948,0.99954,0.995,0.96559,0.16647,0.1314,0.82188,0.001486,0.001486,0.001486
88,7103.7,0.21973,0.2004,0.88193,0.99957,0.99957,0.995,0.96599,0.16643,0.13135,0.822,0.001387,0.001387,0.001387
89,7184.34,0.21847,0.19995,0.88163,0.99954,0.99953,0.995,0.96642,0.16595,0.13063,0.82174,0.001288,0.001288,0.001288
90,7264.72,0.21762,0.19829,0.88029,0.99956,0.99954,0.995,0.96617,0.16594,0.13096,0.8217,0.001189,0.001189,0.001189
91,7345.18,0.19669,0.1688,0.86042,0.99951,0.99946,0.995,0.96624,0.1652,0.13044,0.82162,0.00109,0.00109,0.00109
92,7424.58,0.19132,0.16535,0.85709,0.9995,0.99929,0.995,0.96632,0.16534,0.13056,0.82167,0.000991,0.000991,0.000991
93,7504.06,0.18962,0.1636,0.85709,0.9994,0.99942,0.995,0.96594,0.16564,0.1304,0.82162,0.000892,0.000892,0.000892
94,7583.77,0.18934,0.16313,0.85652,0.99938,0.99942,0.995,0.96643,0.16584,0.13031,0.82163,0.000793,0.000793,0.000793
95,7664.41,0.18739,0.16139,0.85599,0.99947,0.99936,0.995,0.9663,0.16571,0.13016,0.82159,0.000694,0.000694,0.000694
96,7744.22,0.18493,0.15917,0.85437,0.99937,0.9994,0.995,0.96612,0.16547,0.13011,0.82159,0.000595,0.000595,0.000595
97,7823.69,0.18474,0.15877,0.85514,0.99949,0.99948,0.995,0.96626,0.16534,0.12953,0.82157,0.000496,0.000496,0.000496
98,7903.2,0.18336,0.15675,0.85363,0.99951,0.99951,0.995,0.96623,0.16511,0.12922,0.82153,0.000397,0.000397,0.000397
99,7982.86,0.18166,0.15552,0.85399,0.99963,0.99952,0.995,0.96633,0.16513,0.12902,0.82147,0.000298,0.000298,0.000298
100,8062.04,0.1821,0.15537,0.85429,0.99964,0.99955,0.995,0.9662,0.16493,0.12893,0.82138,0.000199,0.000199,0.000199
